asset_id,file_path,asset_type,source_tool,source_url,author,license,generated_date,prompt_file,modified_by,notes
brief_0089_planche_sections,docs/forge/output/BRIEF-0089-planche-sections.png,render,"asset-forge (Blender 4.5.11, Cycles CPU, camera de jeu + orthographiques + composition numpy)",,asset-forge (Claude),proprietary-internal,2026-08-29,docs/forge/briefs/BRIEF-0089-long-cortege-coque.md,"asset-forge (Claude) — BRIEF-0094, 2026-08-29","Planche de recette de long_cortege.glb (BRIEF-0089 puis BRIEF-0090), 1440 x 3964, Cycles CPU 28 echantillons + denoise, produite par le MEME script que l asset : blender45 -b -P tools/blender/build_long_cortege.py -- --plate. NEUF vignettes empilees par numpy (pas de PIL dans le Python de Blender) — huit a l origine, plus celle qu exige BRIEF-0090. 7/ AMBRY ET LE BORDE DANS LE MEME CADRE : la camera de graybox.tscn SANS RETOUCHE (0 14 5, FOV 62, 70 deg sous l horizontale) et le decor decale d une valeur CALCULEE pour qu Ambry tombe au centre du champ, Specter-9 reel a sa place de jeu. Deux vignettes separees n auraient rien prouve : un contraste ne se juge que dans un seul cadre et au meme eclairage. Ce que ce regard a donne : le contraste est franc (ruban clair sur le cinquieme tribord, anthracite et violet partout ailleurs) ; le pas d appontage tient son role a 0.271 contre 0.798 ; les capots violets et les aretes sombres des flancs sont ce qui empeche radeau, modules et passerelle de fusionner en un seul aplat — la planche est rendue SANS AUCUNE OMBRE PORTEE, donc c est le pire cas, en jeu Ambry est a 19 m pour un directional_shadow_max_distance de 40 ; reserve honnete, le violet #452663 des capots est une couleur de l Unisson posee sur un batiment humain, elle sert bien mais elle est semantiquement fausse (16,3 m2, six boites, une ligne du script). 1/ PERSPECTIVE DU JEU : camera (0 14 5) plongeant de 70 deg sous l horizontale, FOV 62 vertical, 16:9, au-dessus du milieu du troncon 3 — le decor est importe decale de +250 en z pour que ce milieu tombe dans le cadre. Le SPECTER-9 REEL (assets/imported/models/ships/specter_9.glb) y est a sa taille et a sa place de jeu : c est le repere d echelle exige par ADR-0025. 2 a 6/ LES CINQ TRONCONS VUS DE DESSUS, orthographiques, A LA MEME ECHELLE (cadre 105,8 x 28,05 m, 14,4 px/m), proue a gauche et tribord en bas, chacun legende de ses triangles, de son z monde, de son sommet Y et de son compte de modules — legendes CALCULEES depuis le rapport de build, jamais recopiees. 7/ ELEVATION TRIBORD SUR AMBRY (34 m de cadre) ou le plafond Y = -3 est MATERIALISE par une dalle ambre : c est la seule facon de repondre a « rien ne monte dans le plan de jeu » autrement que par un chiffre, et l on voit que le mat d antenne s arrete dessous. ⚠️ La dalle est en visible_diffuse = False : au premier tirage ses 2,2 unites d emission doraient toute la partie haute d Ambry et la planche mentait sur la couleur du seul element clair du decor. 8/ DAMIER UV a la perspective du jeu, grande case = UNE tuile de 5,00 m, petite = 1/8 de tuile = 62,5 cm : les cases restent carrees sur les ponts et ne s allongent que sur les facettes obliques, dans le rapport annonce. Le damier n existe QUE dans ce rendu, le .glb ne porte aucune texture (ADR-0028). Eclairage = les trois directionnelles de scenes/gameplay/graybox.tscn (directions, energies et couleurs relevees sur le fichier, converties en soleils Cycles par le facteur pi) plus l ambiante de space_environment.tres posee en monde par un Light Path pour que le fond reste le #070A12 du jeu. AUCUNE OMBRE PORTEE (visible_shadow = False partout) : en jeu directional_shadow_max_distance vaut 40 pour une coque de 500 m, laisser Cycles en projeter validerait un relief qui ne se lit QUE par ses ombres. View transform Standard et non AgX, qui desaturerait le magenta de l arete. LIMITE DECLAREE : la planche ne simule ni le bloom du jeu (glow_hdr_threshold 1,6 pour un emissif a 2,5) ni le post-process retro — les cœurs de tourelle et l arete seront plus larges a l ecran. Creation originale ; aucun element de licence tierce. ⚠️ REGENEREE PAR BRIEF-0091 (2026-08-29), 1440 x 3964 : les sept baies y sont desormais des TROUS dans la peau et non des coamings poses, et les legendes des cinq vues de dessus le disent (« OUVERTURE(S) percee(s), le hangar est dans bay_kit.glb »). La planche ne montre PAS le kit : elle montre la coque seule, donc sept ouvertures nues — c est ce que ce fichier livre. Le hangar assemble se regarde sur docs/forge/output/BRIEF-0091-planche-hangars.png. La vue de dessus du troncon 1 montre a l œil nu le conflit Turret_02 / Bay_01 decrit ci-dessus. sha256 98df0f9503111e89e259759ad6694322fb8278e9154cc060c9eaa06d1ad1e848. ⚠️ Regeneree au BRIEF-0094 : elle montre desormais la coque a canal (crete supprimee), la palette reduite et les zones calmes. Le test d acceptation des TROIS structures vit dans docs/forge/output/BRIEF-0094-planche-epine.png."
lyra_voice_lyra_survey_start,assets/imported/audio/voice/lyra/lyra_survey_start.ogg,voice-line,piper fr_FR-siwis-medium cadence 1.0 (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/voice/VOX-0005-lyra-cortege.json,tools/voice/forge_voice.py,"Entree du survol du Long Cortege (niveau 2, VOX-0005). Duree mesuree 6.28 s — le `hold` du .tres en decoule, jamais l'inverse. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
lyra_voice_lyra_hull_guns,assets/imported/audio/voice/lyra/lyra_hull_guns.ogg,voice-line,piper fr_FR-siwis-medium cadence 1.0 (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/voice/VOX-0005-lyra-cortege.json,tools/voice/forge_voice.py,"Les tourelles de bordé — « ils vous ecartent » (niveau 2, VOX-0005). Duree mesuree 5.29 s — le `hold` du .tres en decoule, jamais l'inverse. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
lyra_voice_lyra_bay_first,assets/imported/audio/voice/lyra/lyra_bay_first.ogg,voice-line,piper fr_FR-siwis-medium cadence 1.0 (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/voice/VOX-0005-lyra-cortege.json,tools/voice/forge_voice.py,"Les ponts d'envol relachent les appareils d'Ossane (niveau 2, VOX-0005). Duree mesuree 4.90 s — le `hold` du .tres en decoule, jamais l'inverse. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
lyra_voice_lyra_bay_down,assets/imported/audio/voice/lyra/lyra_bay_down.ogg,voice-line,piper fr_FR-siwis-medium cadence 1.0 (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/voice/VOX-0005-lyra-cortege.json,tools/voice/forge_voice.py,"Un pont d'envol vient de tarir (niveau 2, VOX-0005). Duree mesuree 4.93 s — le `hold` du .tres en decoule, jamais l'inverse. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
lyra_voice_lyra_spine_seen,assets/imported/audio/voice/lyra/lyra_spine_seen.ogg,voice-line,piper fr_FR-siwis-medium cadence 1.0 (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/voice/VOX-0005-lyra-cortege.json,tools/voice/forge_voice.py,"L'artere nue, seul defaut structurel du vaisseau (niveau 2, VOX-0005). Duree mesuree 6.09 s — le `hold` du .tres en decoule, jamais l'inverse. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
lyra_voice_lyra_node_down,assets/imported/audio/voice/lyra/lyra_node_down.ogg,voice-line,piper fr_FR-siwis-medium cadence 1.0 (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/voice/VOX-0005-lyra-cortege.json,tools/voice/forge_voice.py,"Un noeud abattu eteint le troncon suivant (niveau 2, VOX-0005). Duree mesuree 5.60 s — le `hold` du .tres en decoule, jamais l'inverse. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
lyra_voice_lyra_ambry,assets/imported/audio/voice/lyra/lyra_ambry.ogg,voice-line,piper fr_FR-siwis-medium cadence 1.0 (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/voice/VOX-0005-lyra-cortege.json,tools/voice/forge_voice.py,"La revelation : Ambry greffe sur le borde (niveau 2, VOX-0005). Duree mesuree 5.69 s — le `hold` du .tres en decoule, jamais l'inverse. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
lyra_voice_lyra_survey_end,assets/imported/audio/voice/lyra/lyra_survey_end.ogg,voice-line,piper fr_FR-siwis-medium cadence 1.0 (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/voice/VOX-0005-lyra-cortege.json,tools/voice/forge_voice.py,"L'aveu — la premiere fracture entre Lyra et le pilote (niveau 2, VOX-0005). Duree mesuree 5.45 s — le `hold` du .tres en decoule, jamais l'inverse. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
cortege_hull_height,assets/source/textures/cortege/cortege_hull_height_1024.png,raster_texture,generation IA (operateur),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/textures/TEX-0010-cortege-borde-plaques.json,tools/derive-maps.py,"Hauteur du borde du Long Cortege (AA_Hull). Source 1254 px REDUITE a 1024 (jamais agrandie). Cartes derivees : _nrm/_rough/_ao/_mul, mul-floor 0.82. ⚠️ Mipmaps OBLIGATOIRES a l import : sans elles la coque scintille."
cortege_panel_height,assets/source/textures/cortege/cortege_panel_height_1024.png,raster_texture,generation IA (operateur),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/textures/TEX-0011-cortege-panneaux-greffes.json,tools/derive-maps.py,"Hauteur des panneaux et greffes rapportees (AA_Panel). Source 1254 px REDUITE a 1024 (jamais agrandie). Cartes derivees : _nrm/_rough/_ao/_mul, mul-floor 0.82. ⚠️ Mipmaps OBLIGATOIRES a l import : sans elles la coque scintille."
cortege_greeble_height,assets/source/textures/cortege/cortege_greeble_height_1024.png,raster_texture,generation IA (operateur),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/textures/TEX-0012-cortege-machinerie.json,tools/derive-maps.py,"Hauteur de la machinerie : socles de tourelle, coamings, nervures (AA_Greeble). Source 1254 px REDUITE a 1024 (jamais agrandie). Cartes derivees : _nrm/_rough/_ao/_mul, mul-floor 0.82. ⚠️ Mipmaps OBLIGATOIRES a l import : sans elles la coque scintille."
ambry_hull_height,assets/source/textures/cortege/ambry_hull_height_1024.png,raster_texture,generation IA (operateur),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/textures/TEX-0014-ambry-borde-humain.json,tools/derive-maps.py,"Hauteur du borde humain d'Ambry (AA_Hull_Ambry), depliage propre a 1,43 m/tuile. Source 1254 px REDUITE a 1024 (jamais agrandie). Cartes derivees : _nrm/_rough/_ao/_mul, mul-floor 0.82. ⚠️ Mipmaps OBLIGATOIRES a l import : sans elles la coque scintille."
cortege_emissive,assets/source/textures/cortege/cortege_emissive_1024.png,raster_texture,generation IA (operateur),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/textures/TEX-0013-cortege-emissif-artere.json,,"Emissif de l artere dorsale et du fond des sept puits (AA_Emissive_Engine). COULEUR motivee (ADR-0013 3). Aucune normale n en est derivee. ⚠️ L energie d emission passe de 2,5 a 1,0 a l integration : 2,5 avait ete juge sur une couleur PLATE."
lyra_voice_lyra_node_seen,assets/imported/audio/voice/lyra/lyra_node_seen.ogg,voice-line,piper fr_FR-siwis-medium cadence 1.0 (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/voice/VOX-0005-lyra-cortege.json,tools/voice/forge_voice.py,"Lyra explique le nœud d epine — la seule replique du jeu qui enseigne une mecanique (niveau 2, VOX-0005). Duree mesuree 6,16 s. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
cortege_planche_consignes,assets/reference/concepts/BRIEF-0091-planche-consignes.png,reference_sheet,generation IA (operateur),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/plans/2026-08-29-niveau-2-refonte-geometrie.md,,"Planche de consignes de l operateur pour la refonte geometrique du niveau 2 : composition de la tourelle et du hangar, sequence de decollage en quatre temps, palette 80/15/5, regles de lisibilite. ⚠️ CONCEPT PROPRE au projet (assets/reference/concepts/), pas une planche tierce — elle ne releve pas de la quarantaine IP d ADR-0009."
bay_kit,assets/imported/models/backgrounds/bay_kit.glb,model3d,"asset-forge (Blender 4.5.11, script)",,asset-forge (Claude),proprietary-internal,2026-08-29,docs/forge/briefs/BRIEF-0091-hangars-cavites-reelles.md,"asset-forge (Claude) - BRIEF-0095, 2026-08-30","Kit de pont d envol du Long Cortege (niveau 2, plan docs/plans/2026-08-29-niveau-2-refonte-geometrie.md lot 1). SEPT PIECES, PAS UN HANGAR : bay_frame_left, bay_frame_right (MIROIR, pas une copie : une copie translatee aurait ses faces retournees et la piece disparaitrait en jeu par culling arriere), bay_frame_top (la traverse, posee DEUX fois par le moteur — avant, puis demi-tour a l arriere), bay_inner_wall, bay_floor, bay_launch_rail (UN rail, le moteur en pose deux), bay_service_block (optionnel). Chaque piece est modelisee dans SON repere, origine au point d assemblage, nœud a l identite : c est le moteur qui compose sept hangars differents a partir d un seul kit. Genere par tools/blender/build_bay_kit.py (le script EST la source, ADR-0008), via tools/blender/lib/aegis_kit.py reutilise SANS AUCUNE modification. ⚠️ IL LIT SES COTES DANS build_long_cortege.py (import du module) au lieu de les recopier : les deux livrables sont indissociables et une ouverture de 6,00 m avec un coaming modelise pour 6,05 ne se verrait sur aucun harnais separe. Creation originale ; aucun element de licence tierce ; palette Null Choir de la charte. Cible de FORME : la section 2 « PONT D ENVOL (HANGAR) » de assets/reference/concepts/BRIEF-0091-planche-consignes.png (composition en six elements, ouverture octogonale, coaming epais, parois internes, fond, rails, appareil visible). COTES : ouverture 6,00 x 8,50 m ; puits 1,80 m sous la peau ; coaming 0,60 m au-dessus, largeur 0,80 m, jupe enterree de 1,80 m ; parois internes en retrait de 0,70 m ; clair du puits 4,60 x 7,10 m a la bouche (un chasseur de 1,8 x 2,5 m y tient pose sur les rails) ; rail 0,35 m de large sur 6,60 m, ecartement 2,30 m. ⚠️ LA LARGEUR DU COAMING EST MESUREE ET NON CHOISIE : a 1,10 m le montant exterieur d une baie a |x| = 9,30 tombait a x = 13,40, sur la facette exterieure qui plonge de -5,10 a -6,35, et le coaming flottait ; a 0,80 m il tombe a 13,10 ou la peau est a -6,04, et la jupe de 1,80 m mord. LA JUPE N EST PAS DECORATIVE : l ouverture de 6,00 m enjambe la chine et son pourtour accuse 0,77 a 0,78 m de denivele. SILHOUETTE : SIX primitives principales pour le hangar assemble (anneau de coaming, gorge, fond, deux rails, bloc) — la regle qui prime dans le brief. Rien n a ete ajoute pour la qualite 3D : a 23 px/m de detail utile, tout detail sous 9 cm est du bruit. BUDGET : 336 triangles pour le kit unique, 396 par hangar assemble (rail x2, traverse x2, bloc x2), 2772 pour les sept — 14 pct du budget de 20000. 7 maillages, 22 primitives, 22/22 TEXCOORD_0 et 22/22 TANGENT COMPTES DANS LE BINAIRE, 49780 octets. AUCUNE TEXTURE (ADR-0028) : 5 materiaux en couleur unie par facteurs, zero images, zero baseColorTexture / normalTexture / occlusionTexture / emissiveTexture ; le harnais echoue le build si l un apparait, et si un cyan #3FD9E8 ou un corail #FF5A3D reserve aux tirs apparait. DEPLIAGE ak.box_project_uv a 0,200 tuile/m (5,00 m par tuile), IDENTIQUE au borde et c est le point : le kit partage les slots de la coque, et deux echelles sur un meme slot est exactement la faute que BRIEF-0090 a corrigee sur Ambry. Si le concepteur veut du grain sur l interieur du puits, la reponse est un slot propre (une ligne), pas une autre densite. Densites mesurees par valeurs singulieres triangle par triangle : frame_left/right 0.154-0.200 moy 0.198 aniso 1.30 ; frame_top 0.167-0.200 moy 0.199 aniso 1.20 ; inner_wall 0.141-0.200 moy 0.194 aniso 1.42 ; floor 0.120-0.200 moy 0.197 aniso 1.67 ; launch_rail 0.186-0.200 moy 0.199 aniso 1.08 ; service_block 0.129-0.200 moy 0.191 aniso 1.55. Coutures = les discontinuites d axe dominant de la projection, c est-a-dire les aretes vives (chanfrein du coaming, ressaut de paroi, arete de rail), jamais au milieu d une surface. ⚠️ uv1_scale doit rester (1 1 1). ⚠️ TOUTES LES FACES SONT TRIANGULEES AVANT LE DEPLIAGE, et c est une necessite mesuree : les quads du chanfrein d extremite des montants sont GAUCHES (determinant 1,5 dz (b-a) ds, jamais nul), box_project_uv les projetait selon une normale moyenne qui n etait celle d aucun de leurs deux triangles, et la densite minimale tombait a 0,078 pour une borne theorique de 0,116 — un etirement que la projection en boite ne peut PAS produire, donc un defaut de methode. REPARTITION EN AIRE, relevee sur le .glb et donnee dans le repere du HANGAR ASSEMBLE (la jupe enterree du coaming a un x local de 0 a 0,80 mais un x assemble de 3,00 a 3,80 : mesuree dans le repere des pieces, elle passerait pour visible) — sur l aire VUE (au-dessus du plan de peau ou dans le puits) : AA_Greeble 70,8 pct + AA_Hull 13,6 = 84,4 pct de structure (cible 80), AA_Trim 9,6 pct d appareillage (cible 15), AA_Emissive_Engine 4,7 + AA_Panel 1,3 = 6,0 pct de magenta/violet (cible 5). Brut : 76,2 / 14,1 / 5,3 / 3,2 / 1,1. ECART ASSUME SUR L APPAREILLAGE : la palette de l Unisson n a PAS de grege moyen — entre AA_Hull #24252B et AA_Trim #DDDCD2 il n y a rien, et monter AA_Trim a 15 pct reproduirait le defaut mesure de BRIEF-0089 (le Cortege lisait comme une piste d aeroport). REGLE 2 DE LA PLANCHE TENUE PAR AFFECTATION ET NON PAR VŒU : tout ce qui regarde le puits est AA_Greeble #141419, tout ce qui regarde le ciel est AA_Hull #24252B — 2,60 fois plus clair en luminance lineaire. REGLE 3 : TROIS bandes emissives et rien d autre (liseré de 0,14 m sous la levre du coaming, pied de paroi de 0,18 m, deux filets de 0,09 m le long de chaque rail) ; le fond du puits ne porte AUCUN emissif — c est exactement la faute de BRIEF-0089 (hexagone magenta plein, sept fois dans le niveau). PLAFOND : bouche la plus haute -4,321, coaming -3,721, bloc de servitude pose dessus -3,271, sous le plafond de construction -3,200 ; recalcule et bloquant a chaque build. ⚠️ LE PIEGE DE LA CAVITE OUVERTE, ET SON HARNAIS : la coque est CREUSE, une peau trouee laisse voir l interieur puis la face opposee, et un puits qui laisse voir le vide est pire que le bouton qu il remplace. _audit() verifie SUR LE BINAIRE que la levre exterieure de bay_inner_wall (octogone 6,80 x 9,30) contient les QUATRE COINS de l ouverture de la coque, et que bay_floor couvre le pied de l anneau ; il verifie aussi que la face interne de chaque montant est a 0,0000 dans son repere et sa largeur a 0,8000, sans quoi le coaming ne borderait plus l ouverture au millimetre. _assert_outward controle face par face l orientation de l anneau et du fond AVANT export : une paroi retournee ne rate aucune bbox, aucun compte de triangles, aucune mesure d UV — elle disparait, et le journal reste muet. Build deterministe (blender45 -t 1) : deux executions byte-identiques, sha256 03632a3ef48d40774a1087f29fd006b41c87d2a655a54efbd4e036b4607cac15. ./scripts/check.sh ALL GREEN (765 methodes, 5645 assertions, 0 echec) avec le fichier en place. Import Godot 4.7 headless verifie : les 7 nœuds sont la, aux noms exacts, avec leurs surfaces AA_* et leurs UV. Rendu et REGARDE (ADR-0006) : docs/forge/output/BRIEF-0091-planche-hangars.png. BRIEF-0095 (2026-08-30) - LE KIT PASSE DE SEPT A NEUF PIECES : ajout de bay_door_left et bay_door_right, les deux battants du pont, que le moteur fabriquait lui-meme en BoxMesh de 3,00 x 0,14 x 8,50 (cortege_bay.gd _build_doors) : tout ce qui les entourait venait de la forge, eux seuls etaient des boites. LES SEPT PIECES D ORIGINE N ONT PAS BOUGE D UN OCTET, verifie accesseur par accesseur (POSITION, NORMAL, TANGENT, TEXCOORD_0, indices, materiau) entre le .glb d avant et celui d apres : empreintes identiques pour les sept, liste et facteurs de materiaux inchanges. Les battants sont ajoutes EN FIN de liste d objets pour que l exporteur n en decale aucun. COTES DONNEES PAR LE MOTEUR ET NON CHOISIES : emprise x 0 a -3,00 (resp. 0 a +3,00) et z -4,25 a +4,25 ; epaisseur mesuree 0,175 (max 0,220) ; point le plus haut +0,175 (plafond +0,180) donc il glisse SOUS la levre du coaming (+0,60) ; course de 3,00 m sur +-X. Origine au point d assemblage : arete de jonction (x = 0), milieu en z, plan de la peau en y - le moteur les monte a (0,0,0) fermes et les translate de 3,00 m vers l exterieur pour ouvrir. Le battant tribord est le babord tourne d un DEMI-TOUR et non un miroir en X : un miroir en X ne peut PAS produire deux dentures complementaires (-t(z) = t(z) n a que la solution t = 0), et il aurait retourne les normales en silence. DENTURE : six bandes alternees de 1,4167 m, la dent avance a +0,12 et le creux recule a -0,10, soit 2 cm d interpenetration qui garantit qu il n existe aucun (x,z) de l ouverture decouvert, sans creer une seule face coincidente. Trois caissons en creux de 7,5 cm par battant, dont la levre interieure s ecarte de -0,62 a -1,70 au milieu : le chevron qui dit de quel cote le battant part, obtenu sans un triangle de plus. Poutre de nez de 0,28 m et sabot de guidage rainure a chaque extremite en Z. EMISSIF : un seul trait de bordure par battant - le chanfrein de 0,09 m de l arete de jonction, en AA_Emissive_Engine partage (le moteur le ramene a 0,45 d energie via cortege_skin.gd) ; il suit la denture, donc il dessine la ligne de fermeture, et il disparait sous le coaming quand le pont s ouvre. 1,08 m2 par battant. AUCUNE grande surface en AA_Trim sur un battant : l ivoire #DDDCD2 y faisait deux cadres blancs sur la peau (essaye puis retire). BUDGET : 402 triangles par battant, 804 pour la paire sur un budget de 1200 ; le kit passe a 1140 tri, le hangar assemble a 1200 / 2800, les sept a 8400 / 20000. 9 maillages, 30 primitives, 30/30 TEXCOORD_0 et 30/30 TANGENT COMPTES DANS LE BINAIRE, 116644 octets. Depliage ak.box_project_uv a la MEME densite que le reste du kit et que le borde, 0,200 tuile/m : mesure 0,141 a 0,200, moyenne 0,198 (5,04 m/tuile), anisotropie max 1,41 pour une borne theorique de 1,73. AUCUNE TEXTURE (ADR-0028), aucun cyan #3FD9E8, aucun corail #FF5A3D. QUATRE HARNAIS NEUFS, tous bloquants et tous mesures sur le binaire : emprise et plafond des deux battants ; volume signe (+3,162 m3 chacun) qui prouve que les normales sortent, defaut autrement totalement silencieux ; absence de jour, par RASTERISATION a 2 cm de l emprise projetee des deux solides sur toute l ouverture - 0 cellule decouverte sur 127500 ; budget de 1200 triangles. MESURE A RENDRE AU CONCEPTEUR : un battant de 3,00 m retire de 3,00 m sort ENTIEREMENT de l ouverture, et 2,20 m de sa largeur depassent la face exterieure du coaming (|x| = 3,80) pour reposer sur le borde. C est une consequence de la course, pas de la geometrie livree, qui ne deborde nulle part de son emprise. Build deterministe (blender45 -t 1) : deux executions byte-identiques, sha256 77a908a6e1a6d9d9daf8a8f4f985a0ce06335f9cd4e4f44d5e99da860caa5d44. ./scripts/check.sh ALL GREEN (779 methodes, 5719 assertions, 0 echec). Rendu et REGARDE (ADR-0006) : docs/forge/output/BRIEF-0095-planche-portes.png."
brief_0095_planche_portes,docs/forge/output/BRIEF-0095-planche-portes.png,render,"asset-forge (Blender 4.5.11, Cycles CPU, camera de jeu + orthographique + composition numpy)",,asset-forge (Claude),proprietary-internal,2026-08-30,docs/forge/briefs/BRIEF-0095-portes-de-pont.md,,"Planche de recette des deux battants du pont d envol (BRIEF-0095), 1440 x 2800, Cycles CPU 32 echantillons, rendue par tools/blender/build_bay_kit.py --doors-plate. QUATRE VUES, dont les deux que le brief exige : 1) PONT FERME a la camera exacte du jeu (graybox.tscn, (0,14,5), FOV 62, 70 deg sous l horizontale) avec le Specter-9 reel a sa place - le puits ne fuit aucune lueur ; 2) LE MEME CADRE, PONT OUVERT A 3,00 m, la course reelle de CortegeBay.DOOR_SLIDE et non une pose d atelier - c est la comparaison des deux qui montre que le contraste noir puis magenta est ce qui fait lire l ouverture ; 3) le DESSUS orthographique, kit seul, portes fermees : la denture, les trois caissons par battant et le chevron ; 4) une vue de proue a 25 deg en longue focale, babord FERME et tribord OUVERT dans le meme cadre - elle montre d un coup que le battant passe sous la levre du coaming (0,175 contre 0,60) et ou il finit une fois retire. Une elevation strictement orthographique a ete rendue d abord puis abandonnee : sur une vignette large de 1440 px il faut 13 m de champ pour tenir la course, ce qui donne 20 px a un battant de 0,175 m ; et a 18 deg le speculaire lave toutes les valeurs et la piece devient blanche - 25 deg est le compromis mesure. Aucune texture, aucun cyan #3FD9E8 ni corail #FF5A3D, y compris dans les annotations. Creation originale, aucun element de licence tierce."
brief_0091_planche_hangars,docs/forge/output/BRIEF-0091-planche-hangars.png,render,"asset-forge (Blender 4.5.11, Cycles CPU, camera de jeu + orthographiques + composition numpy)",,asset-forge (Claude),proprietary-internal,2026-08-29,docs/forge/briefs/BRIEF-0091-hangars-cavites-reelles.md,,"Planche de recette du lot BRIEF-0091 (coque trouee + kit de hangar), 1440 x 3040, Cycles CPU 32 echantillons + denoise, produite par le MEME script que l asset : blender45 -b -P tools/blender/build_bay_kit.py -- --plate. SIX vignettes empilees par numpy (pas de PIL dans le Python de Blender). 1/ LE TEST D ACCEPTATION DU BRIEF, EN NOIR ET BLANC, EMISSIFS COUPES : un hangar (Bay_07) et une tourelle actuelle (Turret_14) dans le MEME cadre, a la camera de graybox.tscn sans retouche (0 14 5, FOV 62, 70 deg sous l horizontale), Specter-9 reel a sa place de jeu. Deux vignettes separees n auraient rien prouve. Les materiaux sont remplaces par des gris de MEME LUMINANCE et toute emission est coupee : la geometrie ne recoit plus aucune aide. Verdict : le cadre rectangulaire creux de 7,60 x 10,10 m et le disque plein de 6,40 m ne se confondent a aucun moment. 2/ LE MEME CADRE EN COULEUR, pour voir ce que l emissif AJOUTE a une fonction deja lisible. 3/ LE PUITS DE PRES avec le Specter-9 POSE SUR LES RAILS (regle 4 de la planche de consignes : l appareil est visible avant le decollage) — on y verifie aussi que le puits est FERME, aucun morceau de l interieur creux de la coque n apparait. 4/ VUE DE DESSUS orthographique du troncon 5 : l ouverture est PERCEE dans la peau, pas posee dessus. 5/ ELEVATION DE TRIBORD DU KIT SEUL, avec les trois plans de reference materialises — la peau en ambre a 0,00, le fond en vert a -1,80 (coupe en deux pour tomber A COTE du hangar : une elevation de face ne montre pas le fond d un puits, mais elle peut montrer ou il est), le plafond du jeu en rouge a +1,33. Aucun cyan, aucun corail : ces deux couleurs appartiennent aux tirs, meme dans une planche. 6/ DAMIER UV a la perspective du jeu, grande case = 1 tuile de 5,00 m, petite = 62,5 cm, la MEME echelle sur la coque et sur le kit. Le damier n existe QUE dans ce rendu, le .glb ne porte aucune texture (ADR-0028). Eclairage = les trois directionnelles de scenes/gameplay/graybox.tscn plus l ambiante de space_environment.tres ; AUCUNE OMBRE PORTEE (visible_shadow = False partout), donc c est le PIRE CAS pour une cavite — en jeu le hangar est a 19 m pour un directional_shadow_max_distance de 40 et s auto-ombrera. Mesure sur la vignette N&B : mediane 0,266 dans la bouche contre 0,327 sur le pont voisin, et 0,214 sur la face interne du coaming, la valeur la plus sombre du cadre. View transform Standard et non AgX. LIMITE DECLAREE : la planche ne simule ni le bloom du jeu (glow_hdr_threshold 1,6 pour un emissif a 2,5) ni le post-process retro ; les trois bandes seront plus larges a l ecran. Creation originale ; aucun element de licence tierce."
